name	species	breed	breedIndividual	gender	age	size	headType	stimOnOff	duration
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	410
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2513
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	529
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	164
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	845
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2694
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1283
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	405
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2449
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	146
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	618
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1028
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1026
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2318
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	630
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	188
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	800
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	3616
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	634
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	417
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	200
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1074
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2651
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	263
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2542
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1275
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	794
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	553
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	851
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	746
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	798
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1158
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1377
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	187
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2458
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	621
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1921
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	182
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	287
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2890
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	685
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	301
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	230
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1389
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	698
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	483
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	239
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	412
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	217
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	3293
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	930
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	278
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1896
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1624
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	420
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2127
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1189
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	700
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	881
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	92
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2225
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	366
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1731
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1074
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2772
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2107
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	332
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1190
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	843
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	300
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	4526
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	348
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	213
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	671
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1056
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1423
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1047
